country,countryname,party,year_min,year_max,abbrev,name,name_english,candidate_name,change_kind,change_rank,change_year_min,change_year_max,is_alliance,coalition_member_leading,coalition_member_1,coalition_member_2,coalition_member_3,coalition_member_4,coalition_member_5,coalition_member_6,coalition_member_7,coalition_member_8,coalition_member_9,coalition_member_10,coalition_member_11,coalition_member_12,coalition_member_13,coalition_member_14,coalition_member_15,coalition_member_16,coalition_member_17,coalition_member_18,coalition_member_19,successor,successor_2,predecessor,merger_of_1,merger_of_2,merger_of_3,merger_of_4,merger_of_5,merger_of_6,merger_of_7,split_from,joined_by_1,joined_by_2
15,Iceland,15328,1999,2021,S,Samfylkingin,The Alliance,NA,joined,2,2009,2012,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Íslandshreyfingin – lifandi land (Icelandic Movement - Living Country),NA
15,Iceland,15328,1999,2021,S,Samfylkingin - Jafnaðarmannaflokkur Íslands,The Alliance - Social Democratic Party of Iceland,NA,renamed,3,2013,2021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,Iceland,15420,1999,2007,FF,Frjálslyndi Flokkurinn,Liberal Party,NA,NA,0,1999,2007,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,Iceland,15430,2009,2009,B,Borgarahreyfingin,Citizens' Movement,NA,NA,0,2009,2009,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,Iceland,15440,2013,2017,Bf,Björt framtið,Bright Future,NA,NA,0,2013,2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,Iceland,15450,2016,2021,NA,Viðreisn,Reform Party,NA,NA,0,2016,2021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15620,NA,NA
15,Iceland,15620,1946,2021,Sj,Sjálfstæðisflokkurinn,Independence Party,NA,NA,0,1946,2021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,Iceland,15621,1987,1987,Bf,Borgaraflokkurinn,Citizens’ Party,NA,NA,0,1987,1987,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,Iceland,15630,2017,2021,NA,Miðflokkurinn,Centre Party,NA,NA,0,2017,2021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15810,NA,NA
15,Iceland,15710,1953,1953,Tf,þjodvarnarflokkurinn,National Preservation Party,NA,NA,0,1953,1953,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,Iceland,15810,1946,2021,F,Framsóknarflokkurinn,Progressive Party,NA,NA,0,1946,2021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,Iceland,15951,1983,1995,Kv,Samtök um Kvennalista,Women’s Alliance,NA,NA,0,1983,1995,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,Iceland,15952,2013,2021,Þ,Pírataflokkurinn,Pirate Party,NA,NA,0,2013,2021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,Iceland,15953,2017,2021,NA,Flokkur fólksins,People’s Party,NA,NA,0,2017,2021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21111,1981,2010,ECOLO,Écologistes Confédérés pour l’Organisation de Luttes Originales,Ecologists,NA,NA,0,1981,2010,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21112,1981,2019,AGALEV,Anders Gaan Leven,Live Differently,NA,NA,0,1981,2006,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21112,1981,2019,groen!,Groen!,Green!,NA,renamed,1,2007,2008,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21112,1981,2019,groen!,Groen!,Green!,NA,joined,2,2009,2019,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21330,NA
21,Belgium,21221,2003,2007,sp.a-SPIRIT,Socialistische Partij Anders - Spirit,Socialist Party Different - Spirit,NA,NA,0,2003,2007,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21230,2014,2019,PTB/PVDA,Partij van de Arbeid van België/Parti du Travail de Belgique,Workers' Party of Belgium,NA,NA,0,2014,2019,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21320,1946,1977,BSP/PSB,Belgische Socialistische Partij/Parti Socialiste Belge,Belgian Socialist Party,NA,NA,0,1946,1977,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21321,21322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21321,1978,2019,SP,Socialistische Partij,Flemish Socialist Party,NA,NA,0,1978,2006,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21321,1978,2019,sp.a,Socialistische Partij Anders,Socialist Party Different,NA,renamed,1,2007,2019,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21322,1978,2014,PS,Parti Socialiste,Francophone Socialist Party,NA,NA,0,1978,2014,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21330,2007,2007,SPIRIT,"Sociaal, Progressief, International, Regionalistisch, Integraal-democratisch en Toekomstgericht","Social, Progressive, International, Regionalist, Integrally Democartic  and Forward-Looking",NA,NA,0,2007,2007,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21420,1946,1968,LP/PL,Liberale Partij/Parti Libéral,Liberal Party,NA,NA,0,1946,1960,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21421,21422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21420,1946,1968,PVV/PLP,Partij voor Vrijheid en Vooruitgang/Parti de la Liberté et du Progrès,Party of Liberty and Progress,NA,renamed,1,1961,1968,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21421,1971,2019,PVV,Partij voor Vrijheid en Vooruitgang,Party of Liberty and Progress,NA,NA,0,1971,1991,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21421,1971,2019,VLD,Vlaamse Liberalen en Demokraten,Flemish Liberals and Democrats,NA,renamed,1,1992,2006,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21421,1971,2019,openVLD,Open Vlaamse Liberalen en Demokraten,Open Flemish Liberals and Democrats,NA,renamed,2,2007,2019,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21422,1971,1991,PLP,Parti de la Liberté et du Progrès,Party of Liberty and Progress,NA,NA,0,1971,1975,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21422,1971,1991,PRLW,Parti des Réformes et de la Liberté de Wallonie,Party of Walloon Reform and Liberty,NA,renamed,1,1976,1978,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21422,1971,1991,PRL,Parti Réformateur Libéral,Liberal Reformation Party,NA,renamed,2,1979,1980,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21422,1971,1991,PRL,Parti Réformateur Libéral,Liberal Reformation Party,NA,joined,3,1981,1991,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21424,NA
21,Belgium,21423,1995,1995,PRL-FDF,Parti Réformateur Libéral - Front Démocratique des Francophones,Liberal Reformation Party - Francophone Democratic Front,NA,NA,0,1995,1995,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21424,1971,1978,PLP de la région bruxelloise,Parti Libéral Pluraliste de la région bruxelloise,Brussels Liberal Party,NA,NA,0,1971,1973,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21424,1971,1978,PLDP,Parti Libéral Démocratique et Pluraliste,Liberal Democratic and Pluralist Party,NA,renamed,1,1974,1976,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21424,1971,1978,PL,Parti Libéral,Liberal Party,NA,renamed,2,1977,1978,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21425,1999,1999,PRL-FDF-MCC,Parti réformateur libéral - Front Démocratique des Francophones - Mouvement des Citoyens pour la Changement,Liberal Reformation Party - Francophone Democratic Front - Citizens’ Movement for Change,NA,NA,0,1999,1999,1,NA,21422,21912,MCC Mouvement des Citoyens pour la Changement (Citizens' Movement for Change),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21426,2003,2014,MR,Mouvement Réformateur,Reform Movement,NA,NA,0,2003,2014,1,NA,21422,21912,MCC Mouvement des Citoyens pour la Changement (Citizens' Movement for Change),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21430,2007,2010,LDD,Lijst Dedecker,List Dedecker,NA,NA,0,2007,2010,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21520,1946,1965,PSC/CVP,Parti Social Chrétien/Christelijke Volkspartij,Francophone Christian Social Party and Flemish Christian People’s Party,NA,NA,0,1946,1965,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21521,21522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21521,1968,2019,CVP,Christelijke Volkspartij,Christian People’s Party,NA,NA,0,1968,1998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21521,1968,2019,CD&V,Christen-Democratisch en Vlaams,Christian Democratic and Flemish,NA,renamed,1,1999,2019,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21522,1968,2014,PSC,Parti Social Chrétien,Christian Social Party,NA,NA,0,1968,2001,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21522,1968,2014,cdH,Centre démocrate humaniste,Humanist Democratic Centre,NA,renamed,1,2002,2014,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21710,2014,2014,PP,Parti Populaire,People's Party,NA,NA,0,2014,2014,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21911,1968,1981,RW,Rassemblement Wallon,Walloon Rally,NA,NA,0,1968,1981,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21912,1965,2014,FDF,Front Démocratique des Bruxellois Francophones,Francophone Democratic Front of Francophones of Brussels,NA,NA,0,1965,1984,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21912,1965,2014,FDF,Front Démocratique Francophones,Francophone Democratic Front of Francophones,NA,renamed,1,1985,2018,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21912,1965,2014,DéFI,Démocrate fédéraliste indépendant,"Democratic, Federalist,  Independent",NA,renamed,2,2019,2014,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21913,1954,1995,CVV,Christelijke Vlaamse Volksunie,Flemish Christian Peoples’ Union,NA,NA,0,1954,1954,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21330,21916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21913,1954,1995,VU,De Volksunie,Peoples’ Union,NA,renamed,1,1955,1995,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21914,1978,2003,VB,Vlaams Blok,Flemish Bloc,NA,NA,0,1978,2003,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21915,1999,1999,VU-ID21,De Volksunie –Integrale Democratie voor de 21ste Eeuw,People’s Union - Complete Democracy for the 21st century,NA,NA,0,1999,1999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21916,2003,2019,N-VA,Nieuw-Vlaamse Alliantie,New Flemish Alliance,NA,NA,0,2003,2019,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Belgium,21917,2007,2019,VB,Vlaams Belang,Flemish Interest,NA,NA,0,2007,2019,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,Netherlands,22110,1989,2021,GL,GroenLinks,Green Left,NA,NA,0,1989,2021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,Netherlands,22210,1946,1982,CPN,Communistische Partij van Nederland,Communist Party of the Netherlands,NA,NA,0,1946,1982,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,Netherlands,22220,1994,2021,SP,Socialistische Partij,Socialist Party,NA,NA,0,1994,2021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,Netherlands,22230,1986,1986,PSP,Pacifistisch-Socialistische Partij,Pacifist Socialist Party,NA,NA,0,1986,1986,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,Netherlands,22235,2021,2021,Volt,Volt Nederland,Volt Netherlands,NA,NA,0,2021,2021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,Netherlands,22240,2021,2021,NA,BIJ1,Together,NA,NA,0,2021,2021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22321,NA,NA
22,Netherlands,22310,1971,1986,PPR,Politieke Partij Radicalen,Radical Political Party,NA,NA,0,1971,1986,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,Netherlands,22320,1946,2021,PvdA,Partij van de Arbeid,Labour Party,NA,NA,0,1946,2021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,Netherlands,22321,2017,2021,DENK,DENK,DENK,NA,NA,0,2017,2021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22320,NA,NA
22,Netherlands,22330,1967,2021,D’66,Democraten‘66,Democrats‘66,NA,NA,0,1967,2021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,Netherlands,22420,1946,2021,PvdV,Partij van de Vrijheid,Freedom Party,NA,NA,0,1946,1947,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,Netherlands,22420,1946,2021,VVD,Volkspartij voor Vrijheid en Democratie,People’s Party for Freedom and Democracy,NA,renamed,1,1948,2021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,Netherlands,22430,2002,2003,LN,Leefbaar Nederland,Livable Netherlands,NA,NA,0,2002,2003,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,Netherlands,22521,1977,2021,CDA,Christen-Democratisch Appèl,Christian Democratic Appeal,NA,NA,0,1977,2021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,Netherlands,22522,1946,1972,KVP,Katholieke Volkspartij,Catholic People’s Party,NA,NA,0,1946,1972,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,Netherlands,22523,1946,1972,ARP,Anti-Revolutionaire Partij,Anti-Revolutionary Party,NA,NA,0,1946,1972,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,Netherlands,22524,1971,1977,DS‘70,Democratisch Socialisten‘70,Democratic Socialists‘70,NA,NA,0,1971,1977,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,Netherlands,22525,1946,1972,CHU,Christelijk-Historische Unie,Christian Historical Union,NA,NA,0,1946,1972,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,Netherlands,22526,2002,2021,CU,ChristenUnie,Christian Union,NA,NA,0,2002,2021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,Netherlands,22527,1982,1998,GPV,Gereformeerd Politiek Verbond,Reformed Political League,NA,NA,0,1982,1998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,Netherlands,22528,1981,1998,RPF,Reformatorische Politieke Federatie,Reformatory Political Federation,NA,NA,0,1981,1998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,Netherlands,22710,1982,1982,NA,Centrumpartij,Centre Party,NA,NA,0,1982,1982,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,Netherlands,22711,1989,1994,NA,Centrumdemocraten,Centre Democrats,NA,NA,0,1989,1994,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,Netherlands,22720,2002,2003,LPF,Lijst Pim Fortuyn,List Pim Fortuyn,NA,NA,0,2002,2003,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,Netherlands,22722,2006,2021,PVV,Partij voor de Vrijheid,Party of Freedom,NA,NA,0,2006,2021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,Netherlands,22730,2017,2021,FvD,Forum voor Democratie,Forum for Democracy,NA,NA,0,2017,2021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,Netherlands,22731,2021,2021,JA21,Juiste Antwoord 21,Right Answer 21,NA,NA,0,2021,2021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22730,NA,NA
